audio_filepath,texts
F1/Audio/inform_819_01.wav,"екі мың он тоғызыншы жылдың сегізінші желтоқсанын елде қаралы күн деп жариялау туралы шешім қабылдады, деп хабарлайды қазақпарат укринформ-ға сілтеме жасап."
F1/Audio/inform_844_07.wav,"негізінен, қала тұрғындары аяқтарын жарақаттап, тіпті кейбірі сындырып та алған."
F1/Audio/inform_3319_03.wav,жүз екі жедел арнасына камчатская көшесіндегі жеке тұрғын үйдің өртеніп жатқаны жайлы хабар түскен.
F1/Audio/inform_4101_080.wav,оған тек қана осылай баға беруіміз керек.
F1/Audio/inform_2828_09.wav,"бұған қол жеткізу үшін біз жұмыс істеп тұрған бизнесті қорғап қана қоймай, болашақ кәсіпкерлерге жайлы."
F1/Audio/inform_1162_11.wav,"ал екі мың жиырмасыншы жылға ауыл - ел бесігі арнайы жобасын іске асыруға бір бүтін, оннан алты миллиард теңге қарастырылған."
F1/Audio/inform_805_04.wav,"әкесі ертерек дүниеден озғандықтан аманжоловтар отбасындағы үш қыз, екі ұлды анасы гүлдерай өсіріп жетілдірді."
F1/Audio/inform_3407_12.wav,мұндай шекті мерзім халықтың көші-қоны туралы қазақстан республикасының заңында да белгіленген.
F1/Audio/inform_800_02.wav,"естеріңізге сала кетелік, қазақстан құрамасы д тобында сынға түседі."
F1/Audio/inform_1129_01.wav,бүгін жанкүйерлер е тобындағы англияның ливерпуль командасының сырт алаңдағы австрияның зальцбург клубымен кездесуіне көз тіккені анық.
