audio_filepath,texts
F2/Audio/inform_1244_10.wav,"үлкен қалалар, шағын ауылдардың бәріне кірді."
F2/Audio/inform_2488_04.wav,"командасы сіздерге арнайы жылдың ең маңызды сәттерінен фото жинағын ұсынады, делінген хабарламада."
F2/Audio/inform_1265_07.wav,"аз қамтамасыз етілген, көпбалалы отбасылар да назардан тыс қалмайды."
F2/Audio/inform_2500_04.wav,"үкімет отставкаға кетуі тиіс деп санаймын, - деген еді нұрсұлтан назарбаев.
"
F2/Audio/inform_569_08.wav,жантығын бағып отырған менің әке-шешемді де ақпанның аязды күнінде жүк вагонына тиеп ала жөнелді.
F2/Audio/inform_679_06.wav,"біздің фестиваліміз шығармашыл жастарға бастау болатын, тәжірибе алмасуға және жас киногерлерге өз жобаларын кеңінен насихаттау үшін ынтымақстастыққа жол ашатын кәсіби алаң."
F2/Audio/inform_4428_04.wav,бірінші кезеңде қос команданың шабуылға көбірек көңіл бөлгені байқалды.
F2/Audio/inform_1265_05.wav,"сондықтан мемлекет басшысы қасым-жомарт тоқаевтың тапсырмасын назарға ала отырып, жыл басынан бері өңірімізде он көппәтерлі тұрғын үй пайдалануға берілді."
F2/Audio/inform_3274_04.wav,екі мың жиырмасыншы жылы жұмыспен қамту жол картасы бағдарламасы аясында сорғы станциясын қайта құру бойынша төрт жүз отыз сегіз бүтін оннан нөл миллион теңге қаржы бөлінді.
F2/Audio/inform_2485_08.wav,"келесі жылы екі - жылу электр орталығына қосымшаға жүз сексен гкал жылу қуатын
"
F2/Audio/inform_3223_06.wav,"естеріңізде болса, қандай боран, қар жауса да, жолдарда кептеліс болған жоқ."
F2/Audio/inform_714_07.wav,"оқу курсымыздан өткен соң, өз өңірлеріне келіп, түрлі әлеуметтік роликтер түсіреді, оны ғаламторға жүктеп жұмыс істейді."
